contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiration,days_to_expiry,T
MRK260227C00122000,2026-01-26 16:55:15+00:00,122.0,0.28,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,MRK,2026-02-27,31,0.08493150684931507
MRK260227C00123000,2026-01-21 18:22:10+00:00,123.0,0.65,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,MRK,2026-02-27,31,0.08493150684931507
MRK260227C00125000,2026-01-14 16:48:46+00:00,125.0,0.49,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,MRK,2026-02-27,31,0.08493150684931507
PFE260227C00015000,2026-01-23 18:35:45+00:00,15.0,10.65,0.0,0.0,0.0,0.0,31.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
PFE260227C00021000,2026-01-22 20:41:23+00:00,21.0,6.28,0.0,0.0,0.0,0.0,72.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
PFE260227C00023000,2026-01-26 14:42:23+00:00,23.0,2.84,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
PFE260227C00023500,2026-01-22 20:40:44+00:00,23.5,2.52,0.0,0.0,0.0,0.0,15.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
PFE260227C00024000,2026-01-22 20:41:35+00:00,24.0,2.39,0.0,0.0,0.0,0.0,82.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
PFE260227C00024500,2026-01-22 16:29:03+00:00,24.5,1.62,0.0,0.0,0.0,0.0,63.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
PFE260227C00025000,2026-01-26 20:55:11+00:00,25.0,1.27,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,PFE,2026-02-27,31,0.08493150684931507
